"29:99","29:99","29:99","29:99","32:99","32:99","32:99","32:99","32:99","32:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99",
"33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","33:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99",
"34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","34:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","35:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99",
"39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","39:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","44:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"44:99","44:99","44:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99",
"49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","49:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99",
"59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","59:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99",
"69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99",
"69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99","69:99",
